Unnamed: 0,Title,Organization,Skills,Ratings,Review counts,Metadata,input_text,target_text
669,Decentralized Finance (DeFi) Opportunities and Risks,Duke University," BlockChain, FinTech, Finance, Cyberattacks, Risk Management, Security Engineering",4.9,4.9(242 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  BlockChain, FinTech, Finance, Cyberattacks, Risk Management, Security Engineering",Course title: Decentralized Finance (DeFi) Opportunities and Risks
346,1. 基礎知識：データはあらゆるところにある,Google," Data Analysis, Business Analysis, Data Visualization, Decision Making, Problem Solving, Process Analysis, Data Management, Exploratory Data Analysis, SQL, Visualization (Computer Graphics)",4.7,4.7(207 reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Data Analysis, Business Analysis, Data Visualization, Decision Making, Problem Solving, Process Analysis, Data Management, Exploratory Data Analysis, SQL, Visualization (Computer Graphics)",Course title: 1. 基礎知識：データはあらゆるところにある
241,Introduction to Marketing,University of Pennsylvania," Brand Management, Customer Analysis, Market Analysis, Marketing, Marketing Design, Product Marketing, Product Strategy, Strategy, Digital Marketing, Leadership and Management, Communication",4.8,4.8(13K reviews),Mixed · Course · 1 - 3 Months,"Course skills:  Brand Management, Customer Analysis, Market Analysis, Marketing, Marketing Design, Product Marketing, Product Strategy, Strategy, Digital Marketing, Leadership and Management, Communication",Course title: Introduction to Marketing
13,Data Science Fundamentals with Python and SQL,IBM," Python Programming, Data Analysis, General Statistics, Probability & Statistics, Basic Descriptive Statistics, Statistical Analysis, Statistical Tests, Mathematical Theory & Analysis, Statistical Programming, Computer Programming, Data Visualization, Data Science, Plot (Graphics), R Programming, Data Management, Data Structures, Database Administration, Database Application, Database Theory, Databases, SQL, Cloud Computing, IBM Cloud",4.6,4.6(60K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Python Programming, Data Analysis, General Statistics, Probability & Statistics, Basic Descriptive Statistics, Statistical Analysis, Statistical Tests, Mathematical Theory & Analysis, Statistical Programming, Computer Programming, Data Visualization, Data Science, Plot (Graphics), R Programming, Data Management, Data Structures, Database Administration, Database Application, Database Theory, Databases, SQL, Cloud Computing, IBM Cloud",Course title: Data Science Fundamentals with Python and SQL
316,Teach English Now! Foundational Principles,Arizona State University, Mergers & Acquisitions,4.9,4.9(14K reviews),Mixed · Course · 1 - 3 Months,Course skills:  Mergers & Acquisitions,Course title: Teach English Now! Foundational Principles
414,Data Visualization & Dashboarding with R,Johns Hopkins University," Data Visualization, R Programming, Statistical Programming, Data Analysis, Data Visualization Software, Computer Programming, Data Structures, Exploratory Data Analysis, Programming Principles, Statistical Visualization, Interactive Data Visualization",4.8,4.8(358 reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Data Visualization, R Programming, Statistical Programming, Data Analysis, Data Visualization Software, Computer Programming, Data Structures, Exploratory Data Analysis, Programming Principles, Statistical Visualization, Interactive Data Visualization",Course title: Data Visualization & Dashboarding with R
273,Build Dynamic User Interfaces (UI) for Websites,Google," User Experience, User Research, Web Design, Web Development Tools",4.8,4.8(2.9K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  User Experience, User Research, Web Design, Web Development Tools",Course title: Build Dynamic User Interfaces (UI) for Websites
166,Introduction to Programming with Python and Java,University of Pennsylvania," Computer Programming, Python Programming, Programming Principles, Java Programming, Computer Programming Tools, Data Analysis, Data Structures, Problem Solving, Computational Logic, Computational Thinking, Critical Thinking, Data Analysis Software, Data Management, Data Visualization, Exploratory Data Analysis, Software Engineering, Data Science",4.4,4.4(1.5K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Computer Programming, Python Programming, Programming Principles, Java Programming, Computer Programming Tools, Data Analysis, Data Structures, Problem Solving, Computational Logic, Computational Thinking, Critical Thinking, Data Analysis Software, Data Management, Data Visualization, Exploratory Data Analysis, Software Engineering, Data Science",Course title: Introduction to Programming with Python and Java
732,Security Principles,ISC2, Leadership and Management,4.7,4.7(245 reviews),Beginner · Course · 1 - 3 Months,Course skills:  Leadership and Management,Course title: Security Principles
584,Fundamentals of Cloud Computing,LearnQuest," Security Engineering, Network Security, Cloud Computing",4.3,4.3(21 reviews),Mixed · Course · 1 - 4 Weeks,"Course skills:  Security Engineering, Network Security, Cloud Computing",Course title: Fundamentals of Cloud Computing
718,Python for Cybersecurity,Infosec," Python Programming, Computer Programming",4.5,4.5(349 reviews),Intermediate · Specialization · 3 - 6 Months,"Course skills:  Python Programming, Computer Programming",Course title: Python for Cybersecurity
605,Getting Started With Application Development,Google Cloud," Application Development, Cloud Computing, Cloud Platforms, Cloud Storage, Google Cloud Platform",4.5,4.5(2.1K reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Application Development, Cloud Computing, Cloud Platforms, Cloud Storage, Google Cloud Platform",Course title: Getting Started With Application Development
243,Photography Basics and Beyond: From Smartphone to DSLR,Michigan State University," Creativity, Social Media, Operations Management, Writing",4.7,4.7(6.2K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Creativity, Social Media, Operations Management, Writing",Course title: Photography Basics and Beyond: From Smartphone to DSLR
671,Blockchain Business Models,Duke University," BlockChain, Cryptography, Finance, Entrepreneurial Finance, FinTech, Algorithms, Innovation, System Security",4.7,4.7(349 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  BlockChain, Cryptography, Finance, Entrepreneurial Finance, FinTech, Algorithms, Innovation, System Security",Course title: Blockchain Business Models
667,Building Fintech Startups in Emerging Markets,University of Cape Town," Business Development, Entrepreneurship, FinTech",4.7,4.7(30 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Business Development, Entrepreneurship, FinTech",Course title: Building Fintech Startups in Emerging Markets
189,Diseño de Experiencia del Usuario (UX) de Google,Google," User Experience, User Experience Design, Research and Design, Visual Design, Communication, Design and Product, Persona Research, Product Design, User Research, Adaptability, Graphic Design, Collaboration, Leadership and Management, Mobile Development, Planning, Web Design, Audit",4.8,4.8(3.5K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  User Experience, User Experience Design, Research and Design, Visual Design, Communication, Design and Product, Persona Research, Product Design, User Research, Adaptability, Graphic Design, Collaboration, Leadership and Management, Mobile Development, Planning, Web Design, Audit",Course title: Diseño de Experiencia del Usuario (UX) de Google
573,Moving to the Cloud,The University of Melbourne," Cloud Computing, Leadership and Management, Strategy and Operations, Change Management, Cloud Clients, Strategy, Cloud Infrastructure, Cloud Management, Cloud Standards",4.5,4.5(227 reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Leadership and Management, Strategy and Operations, Change Management, Cloud Clients, Strategy, Cloud Infrastructure, Cloud Management, Cloud Standards",Course title: Moving to the Cloud
611,Cloud Networking,University of Illinois at Urbana-Champaign," Cloud Computing, Computer Networking, Cloud Infrastructure, Network Architecture, Software-Defined Networking, Network Analysis, Computer Programming, Python Programming",4.4,4.4(300 reviews),Mixed · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Computer Networking, Cloud Infrastructure, Network Architecture, Software-Defined Networking, Network Analysis, Computer Programming, Python Programming",Course title: Cloud Networking
58,AI in Healthcare,Stanford University," Machine Learning, Leadership and Management, Data Analysis, Critical Thinking, Data Mining",4.7,4.7(1.3K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Machine Learning, Leadership and Management, Data Analysis, Critical Thinking, Data Mining",Course title: AI in Healthcare
572,Essential Google Cloud Infrastructure: Foundation,Google Cloud," Cloud Applications, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Platforms, Cloud-Based Integration, Computer Networking, Computer Programming, Google Cloud Platform, Network Architecture",4.7,4.7(17K reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Cloud Applications, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Platforms, Cloud-Based Integration, Computer Networking, Computer Programming, Google Cloud Platform, Network Architecture",Course title: Essential Google Cloud Infrastructure: Foundation
